ID,population,DTA,ASI
W22 x TIL25 BC1S4# Line_B054,W22TIL25,80.0,1.0
W22 x TIL25 BC1S4# Line_B055,W22TIL25,76.0,-3.0
W22 x TIL25 BC1S4# Line_B056,W22TIL25,81.0,-1.0
W22 x TIL25 BC1S4# Line_B058,W22TIL25,85.0,4.0
W22 x TIL25 BC1S4# Line_B059,W22TIL25,85.0,-1.0
W22 x TIL25 BC1S4# Line_B060,W22TIL25,93.0,2.0
W22 x TIL25 BC1S4# Line_B062,W22TIL25,72.0,-1.0
W22 x TIL25 BC1S4# Line_B064,W22TIL25,71.0,-4.0
W22 x TIL25 BC1S4# Line_B065,W22TIL25,75.0,-3.0
W22 x TIL25 BC1S4# Line_B066,W22TIL25,71.0,0.0
W22 x TIL25 BC1S4# Line_B067,W22TIL25,75.0,-5.0
W22 x TIL25 BC1S4# Line_B068,W22TIL25,73.0,2.0
W22 x TIL25 BC1S4# Line_B069,W22TIL25,76.0,2.0
W22 x TIL25 BC1S4# Line_B070,W22TIL25,74.0,-1.0
W22 x TIL25 BC1S4# Line_B071,W22TIL25,76.0,-3.0
W22 x TIL25 BC1S4# Line_B072,W22TIL25,73.0,-3.0
W22 x TIL25 BC1S4# Line_B073,W22TIL25,68.0,0.0
W22 x TIL25 BC1S4# Line_B074,W22TIL25,80.0,-8.0
W22 x TIL25 BC1S4# Line_B075,W22TIL25,71.0,0.0
W22 x TIL25 BC1S4# Line_B076,W22TIL25,74.0,0.0
W22 x TIL25 BC1S4# Line_B077,W22TIL25,76.0,-2.0
W22 x TIL25 BC1S4# Line_B079,W22TIL25,68.0,0.0
W22 x TIL25 BC1S4# Line_B080,W22TIL25,73.0,0.0
W22 x TIL25 BC1S4# Line_B081,W22TIL25,74.0,-7.0
W22 x TIL25 BC1S4# Line_B082,W22TIL25,72.0,1.0
W22 x TIL25 BC1S4# Line_B083,W22TIL25,70.0,-1.0
W22 x TIL25 BC1S4# Line_B084,W22TIL25,73.0,-3.0
W22 x TIL25 BC1S4# Line_B087,W22TIL25,72.0,-1.0
W22 x TIL25 BC1S4# Line_B088,W22TIL25,77.0,3.0
W22 x TIL25 BC1S4# Line_B090,W22TIL25,72.0,0.0
W22 x TIL25 BC1S4# Line_B091,W22TIL25,74.0,-3.0
W22 x TIL25 BC1S4# Line_B092,W22TIL25,72.0,-2.0
W22 x TIL25 BC1S4# Line_B093,W22TIL25,69.0,-5.0
W22 x TIL25 BC1S4# Line_B094,W22TIL25,67.0,0.0
W22 x TIL25 BC1S4# Line_B095,W22TIL25,73.0,-2.0
W22 x TIL25 BC1S4# Line_B096,W22TIL25,75.0,1.0
W22 x TIL25 BC1S4# Line_B097,W22TIL25,72.0,-1.0
W22 x TIL25 BC1S4# Line_B098,W22TIL25,77.0,-7.0
W22 x TIL25 BC1S4# Line_B099,W22TIL25,80.0,-2.0
W22 x TIL25 BC1S4# Line_B100,W22TIL25,73.0,-1.0
W22 x TIL25 BC1S4# Line_B101,W22TIL25,72.0,-2.0
W22 x TIL25 BC1S4# Line_B102,W22TIL25,81.0,-2.0
W22 x TIL25 BC1S4# Line_B103,W22TIL25,75.0,-5.0
W22 x TIL25 BC1S4# Line_B105,W22TIL25,69.0,-2.0
W22 x TIL25 BC1S4# Line_B106,W22TIL25,76.0,-1.0
W22 x TIL25 BC1S4# Line_B107,W22TIL25,78.0,-6.0
W22 x TIL25 BC1S4# Line_B108,W22TIL25,71.0,1.0
W22 x TIL25 BC1S4# Line_B109,W22TIL25,68.0,-2.0
W22 x TIL25 BC1S4# Line_B110,W22TIL25,76.0,0.0
W22 x TIL25 BC1S4# Line_B112,W22TIL25,80.0,-3.0
W22 x TIL25 BC1S4# Line_B113,W22TIL25,74.0,-3.0
W22 x TIL25 BC1S4# Line_B114,W22TIL25,70.0,-3.0
W22 x TIL25 BC1S4# Line_B115,W22TIL25,77.0,-4.0
W22 x TIL25 BC1S4# Line_B118,W22TIL25,71.0,0.0
W22 x TIL25 BC1S4# Line_B119,W22TIL25,67.0,0.0
W22 x TIL25 BC1S4# Line_B120,W22TIL25,73.0,-4.0
W22 x TIL25 BC1S4# Line_B121,W22TIL25,68.0,-3.0
W22 x TIL25 BC1S4# Line_B122,W22TIL25,76.0,-2.0
W22 x TIL25 BC1S4# Line_B123,W22TIL25,74.0,-3.0
W22 x TIL25 BC1S4# Line_B124,W22TIL25,76.0,0.0
W22 x TIL25 BC1S4# Line_B125,W22TIL25,78.0,1.0
W22 x TIL25 BC1S4# Line_B126,W22TIL25,80.0,-4.0
W22 x TIL25 BC1S4# Line_C002,W22TIL25,76.0,-4.0
W22 x TIL25 BC1S4# Line_C003,W22TIL25,83.0,-11.0
W22 x TIL25 BC1S4# Line_C004,W22TIL25,72.0,2.0
W22 x TIL25 BC1S4# Line_C006,W22TIL25,78.0,-3.0
W22 x TIL25 BC1S4# Line_C007,W22TIL25,84.0,3.0
W22 x TIL25 BC1S4# Line_C008,W22TIL25,85.0,-1.0
W22 x TIL25 BC1S4# Line_C009,W22TIL25,76.0,-5.0
W22 x TIL25 BC1S4# Line_C010,W22TIL25,73.0,-4.0
W22 x TIL25 BC1S4# Line_C011,W22TIL25,78.0,-6.0
W22 x TIL25 BC1S4# Line_C012,W22TIL25,71.0,1.0
W22 x TIL25 BC1S4# Line_C013,W22TIL25,67.0,-3.0
W22 x TIL25 BC1S4# Line_C014,W22TIL25,75.0,-6.0
W22 x TIL25 BC1S4# Line_C015,W22TIL25,73.0,-1.0
W22 x TIL25 BC1S4# Line_C016,W22TIL25,76.0,-2.0
W22 x TIL25 BC1S4# Line_C017,W22TIL25,75.0,1.0
W22 x TIL25 BC1S4# Line_C018,W22TIL25,81.0,0.0
W22 x TIL25 BC1S4# Line_C019,W22TIL25,76.0,-2.0
W22 x TIL25 BC1S4# Line_C021,W22TIL25,75.0,-5.0
W22 x TIL25 BC1S4# Line_C022,W22TIL25,78.0,4.0
W22 x TIL25 BC1S4# Line_C023,W22TIL25,69.0,-1.0
W22 x TIL25 BC1S4# Line_C025,W22TIL25,68.0,0.0
W22 x TIL25 BC1S4# Line_C026,W22TIL25,75.0,-2.0
W22 x TIL25 BC1S4# Line_C027,W22TIL25,77.0,-3.0
W22 x TIL25 BC1S4# Line_C028,W22TIL25,78.0,-6.0
W22 x TIL25 BC1S4# Line_C029,W22TIL25,74.0,-1.0
W22 x TIL25 BC1S4# Line_C030,W22TIL25,78.0,-2.0
W22 x TIL25 BC1S4# Line_C031,W22TIL25,69.0,-3.0
W22 x TIL25 BC1S4# Line_C032,W22TIL25,70.0,0.0
W22 x TIL25 BC1S4# Line_C033,W22TIL25,71.0,-2.0
W22 x TIL25 BC1S4# Line_C035,W22TIL25,73.0,-2.0
W22 x TIL25 BC1S4# Line_C036,W22TIL25,69.0,0.0
W22 x TIL25 BC1S4# Line_C038,W22TIL25,81.0,-3.0
W22 x TIL25 BC1S4# Line_C039,W22TIL25,79.0,0.0
W22 x TIL25 BC1S4# Line_C040,W22TIL25,75.0,-3.0
W22 x TIL25 BC1S4# Line_C041,W22TIL25,85.0,-2.0
W22 x TIL25 BC1S4# Line_C042,W22TIL25,83.0,-3.0
W22 x TIL25 BC1S4# Line_C043,W22TIL25,78.0,-2.0
W22 x TIL25 BC1S4# Line_C045,W22TIL25,78.0,0.0
W22 x TIL25 BC1S4# Line_C046,W22TIL25,73.0,-3.0
W22 x TIL25 BC1S4# Line_C047,W22TIL25,76.0,-2.0
W22 x TIL25 BC1S4# Line_C048,W22TIL25,74.0,-2.0
W22 x TIL25 BC1S4# Line_C050,W22TIL25,76.0,-4.0
W22 x TIL25 BC1S4# Line_C051,W22TIL25,72.0,-3.0
W22 x TIL25 BC1S4# Line_C053,W22TIL25,74.0,1.0
W22 x TIL25 BC1S4# Line_C054,W22TIL25,81.0,-3.0
W22 x TIL25 BC1S4# Line_C055,W22TIL25,72.0,-4.0
W22 x TIL25 BC1S4# Line_C057,W22TIL25,78.0,-3.0
W22 x TIL25 BC1S4# Line_C059,W22TIL25,79.0,-1.0
W22 x TIL25 BC1S4# Line_C060,W22TIL25,74.0,-3.0
W22 x TIL25 BC1S4# Line_C061,W22TIL25,76.0,-6.0
W22 x TIL25 BC1S4# Line_C063,W22TIL25,75.0,-6.0
W22 x TIL25 BC1S4# Line_C064,W22TIL25,78.0,-3.0
W22 x TIL25 BC1S4# Line_C065,W22TIL25,76.0,-2.0
W22 x TIL25 BC1S4# Line_C066,W22TIL25,78.0,3.0
W22 x TIL25 BC1S4# Line_C067,W22TIL25,69.0,-2.0
W22 x TIL25 BC1S4# Line_C068,W22TIL25,73.0,-1.0
W22 x TIL25 BC1S4# Line_C069,W22TIL25,86.0,3.0
W22 x TIL25 BC1S4# Line_C070,W22TIL25,69.0,-3.0
W22 x TIL25 BC1S4# Line_C071,W22TIL25,80.0,-1.0
W22 x TIL25 BC1S4# Line_C072,W22TIL25,74.0,-2.0
W22 x TIL25 BC1S4# Line_C073,W22TIL25,84.0,-1.0
W22 x TIL25 BC1S4# Line_C074,W22TIL25,73.0,-5.0
W22 x TIL25 BC1S4# Line_C076,W22TIL25,75.0,-1.0
W22 x TIL25 BC1S4# Line_C077,W22TIL25,72.0,1.0
W22 x TIL25 BC1S4# Line_C078,W22TIL25,78.0,-2.0
W22 x TIL25 BC1S4# Line_C079,W22TIL25,76.0,-3.0
W22 x TIL25 BC1S4# Line_C080,W22TIL25,79.0,0.0
W22 x TIL25 BC1S4# Line_C081,W22TIL25,69.0,0.0
W22 x TIL25 BC1S4# Line_C082,W22TIL25,89.0,-3.0
W22 x TIL25 BC1S4# Line_C083,W22TIL25,73.0,-2.0
W22 x TIL25 BC1S4# Line_C084,W22TIL25,78.0,-1.0
W22 x TIL25 BC1S4# Line_C085,W22TIL25,70.0,-2.0
W22 x TIL25 BC1S4# Line_C086,W22TIL25,76.0,-1.0
W22 x TIL25 BC1S4# Line_C087,W22TIL25,75.0,0.0
W22 x TIL25 BC1S4# Line_C088,W22TIL25,82.0,-2.0
W22 x TIL25 BC1S4# Line_C089,W22TIL25,72.0,-7.0
W22 x TIL25 BC1S4# Line_C090,W22TIL25,81.0,-2.0
W22 x TIL25 BC1S4# Line_C091,W22TIL25,74.0,-1.0
W22 x TIL25 BC1S4# Line_C092,W22TIL25,77.0,-4.0
W22 x TIL25 BC1S4# Line_C093,W22TIL25,74.0,2.0
W22 x TIL25 BC1S4# Line_C094,W22TIL25,73.0,-1.0
W22 x TIL25 BC1S4# Line_C095,W22TIL25,82.0,-2.0
W22 x TIL25 BC1S4# Line_C096,W22TIL25,77.0,1.0
W22 x TIL25 BC1S4# Line_C097,W22TIL25,81.0,1.0
W22 x TIL25 BC1S4# Line_C098,W22TIL25,73.0,-6.0
W22 x TIL25 BC1S4# Line_C100,W22TIL25,78.0,-3.0
W22 x TIL25 BC1S4# Line_C101,W22TIL25,75.0,-1.0
W22 x TIL25 BC1S4# Line_C102,W22TIL25,75.0,-4.0
W22 x TIL25 BC1S4# Line_C103,W22TIL25,76.0,-3.0
W22 x TIL25 BC1S4# Line_C104,W22TIL25,82.0,-4.0
W22 x TIL25 BC1S4# Line_C106,W22TIL25,70.0,-4.0
W22 x TIL25 BC1S4# Line_C107,W22TIL25,81.0,2.0
