ID,population,days2anthesis,days2silk,asi
Z019E0134,19,74.6406,76.2151,1.6691
Z019E0135,19,71.2008,71.622,0.7818
Z019E0136,19,71.5793,72.3418,1.1426
Z019E0137,19,72.1886,72.3142,0.5122
Z019E0138,19,70.4008,70.7046,0.6954
Z019E0139,19,71.1838,72.6486,1.6056
Z019E0140,19,71.3914,71.2693,0.626
Z019E0141,19,70.1174,69.6633,0.1711
Z019E0142,19,74.4538,76.189,1.8774
Z019E0143,19,69.6212,69.3804,0.444
Z019E0144,19,70.9109,72.9654,1.9827
Z019E0145,19,71.0814,70.9814,0.5341
Z019E0146,19,71.268,71.6084,0.7623
Z019E0147,19,72.1293,73.8935,2.0612
Z019E0148,19,69.9961,70.5216,0.8281
Z019E0149,19,71.8034,71.8609,0.5858
Z019E0150,19,74.6099,74.9305,0.7997
Z019E0151,19,70.5407,70.2932,0.3712
Z019E0152,19,71.367,71.4593,0.6491
Z019E0153,19,70.5681,71.3995,1.2335
Z019E0154,19,71.5895,71.8857,0.5692
Z019E0155,19,71.8148,71.9949,0.6431
Z019E0156,19,73.1001,73.7072,0.7712
Z019E0158,19,72.5428,73.0648,1.0071
Z019E0159,19,72.8744,72.2713,0.1722
Z019E0160,19,73.6795,73.6001,0.5637
Z019E0161,19,72.9012,74.9057,2.0718
Z019E0162,19,73.2217,75.1068,1.9527
Z019E0163,19,73.7964,75.4841,1.7882
Z019E0164,19,69.4074,69.2611,0.373
Z019E0166,19,72.8267,73.6352,1.1633
Z019E0167,19,74.0714,74.5388,0.688
Z019E0168,19,71.1413,71.3328,0.6599
Z019E0169,19,72.3928,72.8657,0.9058
Z019E0170,19,70.7768,71.0358,0.6636
Z019E0171,19,71.5195,71.1185,0.2036
Z019E0172,19,69.214,68.2494,-0.153
Z019E0173,19,70.294,69.4373,-0.2058
Z019E0174,19,71.812,72.2055,0.7575
Z019E0175,19,70.5809,72.9813,2.4349
Z019E0176,19,72.513,73.0881,0.8754
Z019E0177,19,69.6885,71.7328,2.1182
Z019E0178,19,69.7234,70.153,1.2195
Z019E0179,19,70.4367,71.6343,1.3138
Z019E0180,19,70.2546,71.1586,1.0163
Z019E0181,19,70.69,72.1022,1.7806
Z019E0182,19,73.4012,73.5478,0.4205
Z019E0183,19,71.3051,71.9973,1.1239
Z019E0184,19,72.0984,72.159,0.5321
Z019E0185,19,70.1881,70.8572,0.9519
Z019E0186,19,70.8984,72.0295,1.2399
Z019E0187,19,71.3314,72.6918,1.5509
Z019E0188,19,72.4712,73.1582,1.0672
Z019E0189,19,72.0708,73.4134,1.4517
Z019E0190,19,70.7489,70.739,0.491
Z019E0191,19,73.1763,73.6743,0.7263
Z019E0192,19,70.9795,71.3052,0.7781
Z019E0193,19,71.679,73.9712,2.2797
Z019E0194,19,73.8643,76.108,2.0546
Z019E0196,19,71.6575,72.1407,1.0517
Z019E0197,19,69.8136,70.2949,0.7328
Z019E0198,19,71.1081,71.3848,0.7706
Z019E0199,19,71.4248,70.9771,0.2962
Z019E0200,19,73.9984,74.743,0.9522
