ID,population,days2anthesis,days2silk,asi
Z020E0099,20,74.4663,75.6929,0.8351
Z020E0100,20,79.0242,81.0763,1.9397
Z020E0101,20,75.2502,76.1835,0.6114
Z020E0102,20,79.7281,81.7602,1.857
Z020E0103,20,77.3003,78.8364,1.6361
Z020E0104,20,79.1246,81.146,1.4819
Z020E0105,20,77.6749,79.7212,1.8414
Z020E0106,20,77.0059,78.9071,1.7693
Z020E0107,20,77.5507,79.9454,2.0477
Z020E0108,20,77.9145,79.0353,0.9014
Z020E0109,20,78.333,80.1283,1.5571
Z020E0110,20,77.7509,80.5077,2.2368
Z020E0111,20,79.816,82.68,2.3889
Z020E0112,20,78.3261,80.5081,1.757
Z020E0113,20,82.6565,85.062,2.2357
Z020E0114,20,73.9908,74.1426,0.3017
Z020E0115,20,79.3868,80.7245,1.193
Z020E0116,20,78.3084,79.5722,0.9802
Z020E0117,20,77.7238,81.1227,2.3652
Z020E0118,20,76.9904,79.4623,1.9478
Z020E0119,20,78.901,83.4657,3.0708
Z020E0120,20,78.1907,79.9808,1.441
Z020E0121,20,76.9811,78.5607,1.3903
Z020E0122,20,75.9087,76.7638,0.8804
Z020E0123,20,76.4012,78.2732,1.559
Z020E0125,20,77.2526,79.6285,1.8115
Z020E0126,20,76.0934,77.2616,0.7387
Z020E0127,20,78.1287,78.8281,0.5007
Z020E0128,20,77.3357,78.7453,0.9546
Z020E0129,20,76.8656,78.3654,1.4352
Z020E0130,20,80.0249,79.2322,-1.0186
Z020E0131,20,77.0713,78.6863,1.4768
Z020E0132,20,76.4414,79.3922,2.3416
Z020E0133,20,78.34,81.7371,2.8115
Z020E0134,20,79.9007,80.1389,0.7684
Z020E0135,20,79.9993,81.6322,1.5108
Z020E0136,20,81.9799,83.9984,1.8235
Z020E0137,20,80.9762,82.6227,1.4088
Z020E0138,20,75.6433,76.9209,0.9125
Z020E0139,20,79.9648,81.4396,0.9517
Z020E0140,20,79.7145,83.673,3.4054
Z020E0141,20,78.0276,79.902,1.6914
Z020E0142,20,80.2411,80.165,-0.1499
Z020E0143,20,75.8533,79.5806,2.5495
Z020E0144,20,76.4233,77.9186,1.2755
Z020E0145,20,80.2655,81.1977,0.5673
Z020E0146,20,76.9638,78.8606,1.7283
Z020E0147,20,81.0607,82.6956,1.4496
Z020E0148,20,78.6448,79.5712,0.3128
Z020E0149,20,77.7126,79.1179,1.1078
Z020E0150,20,76.9805,77.4295,0.5331
Z020E0151,20,77.437,80.827,3.0049
Z020E0152,20,79.084,82.2306,2.858
Z020E0153,20,76.09,76.8708,0.4482
Z020E0155,20,77.5705,77.5097,0.0784
Z020E0156,20,76.1166,76.7477,0.5081
Z020E0157,20,73.8958,75.3445,1.4238
Z020E0158,20,79.8015,82.4409,2.0216
Z020E0159,20,79.1276,80.1396,0.3243
Z020E0160,20,79.7124,83.3292,3.2189
Z020E0161,20,81.0562,82.3696,1.7049
Z020E0162,20,82.2433,83.7094,1.0995
Z020E0163,20,82.3998,84.0263,1.1752
Z020E0164,20,82.3715,84.7677,2.0809
Z020E0165,20,76.2712,76.9093,0.5071
Z020E0166,20,73.177,74.5627,1.0499
Z020E0167,20,77.1991,77.4802,0.2661
Z020E0168,20,75.8203,79.7431,3.2723
Z020E0169,20,77.46,78.5482,0.9837
Z020E0170,20,76.2741,77.9572,1.1377
Z020E0171,20,76.8106,78.2867,1.4103
Z020E0172,20,78.2015,78.4585,-0.0077
Z020E0173,20,77.5683,78.9108,1.0479
Z020E0175,20,79.2293,81.2495,1.9762
Z020E0176,20,80.8845,80.0734,-0.7048
Z020E0179,20,76.2083,77.5182,0.8504
Z020E0180,20,73.9271,76.2454,1.8622
Z020E0181,20,77.067,77.8982,0.6159
Z020E0182,20,75.8966,76.4697,0.6441
Z020E0183,20,80.8063,83.2234,2.2458
Z020E0185,20,79.1581,81.9829,2.1844
Z020E0186,20,75.2454,76.673,1.3579
Z020E0187,20,81.5687,83.3009,1.2645
Z020E0188,20,78.8396,80.9477,2.0373
Z020E0189,20,78.9849,80.814,1.3183
Z020E0191,20,77.9931,79.7802,1.2209
Z020E0192,20,76.588,80.4429,3.4894
Z020E0194,20,77.1621,79.5624,1.8157
Z020E0195,20,79.9362,80.6601,0.337
Z020E0196,20,78.0882,78.8451,0.6383
Z020E0197,20,77.6564,80.4505,2.0774
Z020E0198,20,77.9888,79.9596,1.4737
Z020E0199,20,76.5717,77.2771,0.6494
Z020E0200,20,80.2235,83.4779,2.6362
