ID,population,days2anthesis,days2silk,asi
Z026E0126,26,76.8957,79.3473,2.3273
Z026E0127,26,79.5483,82.2798,2.8283
Z026E0128,26,76.133,77.8784,1.3528
Z026E0129,26,78.8816,80.7768,2.101
Z026E0130,26,79.4302,84.1229,4.1925
Z026E0131,26,75.6539,77.6643,2.1425
Z026E0132,26,79.281,80.7096,1.6151
Z026E0133,26,77.2299,79.4624,1.8411
Z026E0134,26,77.3737,83.7524,5.3473
Z026E0135,26,76.7177,81.4938,4.0905
Z026E0136,26,80.7311,82.267,1.1569
Z026E0137,26,80.9592,84.6895,3.2769
Z026E0139,26,77.6272,79.4323,1.3777
Z026E0140,26,82.3783,86.2797,3.5805
Z026E0141,26,78.0258,82.0463,3.9222
Z026E0142,26,76.249,78.4103,2.4914
Z026E0143,26,81.9412,83.9164,1.8755
Z026E0144,26,78.8191,82.4585,3.4373
Z026E0145,26,77.6494,81.8421,3.9168
Z026E0146,26,74.9637,79.0266,3.353
Z026E0147,26,77.5502,80.8373,3.0043
Z026E0148,26,78.0715,82.5474,4.1639
Z026E0149,26,75.2494,78.0202,2.5333
Z026E0150,26,79.0348,82.3765,3.1926
Z026E0151,26,78.6858,78.398,0.0483
Z026E0152,26,74.187,77.0914,2.5176
Z026E0153,26,74.8497,76.686,1.5674
Z026E0154,26,86.7603,91.1105,4.3756
Z026E0155,26,76.2346,79.8881,2.8713
Z026E0156,26,76.3006,79.3213,2.976
Z026E0157,26,76.1358,78.9793,2.601
Z026E0158,26,74.0312,76.3075,2.0015
Z026E0159,26,79.3004,81.4102,2.0648
Z026E0162,26,77.6788,78.8808,1.4149
Z026E0163,26,75.9753,78.4146,2.2246
Z026E0164,26,77.7644,78.9147,1.1543
Z026E0165,26,76.1506,79.2217,2.6552
Z026E0166,26,78.9736,80.5725,1.7378
Z026E0167,26,75.7841,79.4586,3.4228
Z026E0168,26,74.72,77.3637,2.1562
Z026E0169,26,72.5348,73.435,0.8386
Z026E0170,26,79.1155,82.2392,2.7881
Z026E0171,26,78.6358,81.6494,2.5634
Z026E0172,26,76.5859,80.2327,3.2534
Z026E0173,26,79.9195,81.6297,1.4708
Z026E0174,26,78.6369,80.3954,1.5827
Z026E0175,26,79.4151,82.4813,3.1632
Z026E0176,26,78.8828,82.4676,3.4604
Z026E0177,26,79.9373,82.8229,2.9137
Z026E0178,26,80.8201,83.1784,2.2577
Z026E0179,26,78.7614,80.8746,1.9086
Z026E0180,26,81.7488,84.1923,2.0731
Z026E0181,26,79.0339,84.2309,4.9626
Z026E0182,26,81.4919,87.1989,4.7111
Z026E0183,26,75.5746,77.6245,1.8825
Z026E0184,26,72.4977,74.5273,2.1651
Z026E0186,26,79.5892,82.8281,3.0752
Z026E0187,26,79.923,82.8573,2.6963
Z026E0188,26,81.3573,82.4612,1.0734
Z026E0189,26,75.7504,80.8477,4.4238
Z026E0191,26,78.9996,82.2207,2.7511
Z026E0193,26,81.4474,84.1346,2.1763
Z026E0194,26,79.2376,81.2462,1.905
Z026E0196,26,77.6523,80.2916,1.9698
Z026E0197,26,78.5015,82.2767,3.2979
Z026E0198,26,77.4219,79.7868,2.2208
Z026E0199,26,78.6712,82.8476,4.1247
Z026E0200,26,77.4937,82.4678,4.2915
