ID,population,days2anthesis,days2silk,asi
Z015E0147,15,80.185,81.2039,0.889
Z015E0148,15,78.09,79.7059,1.5566
Z015E0149,15,80.139,80.2285,0.0771
Z015E0150,15,78.8878,80.4042,1.2995
Z015E0151,15,77.512,77.8148,0.332
Z015E0152,15,81.44,83.1199,1.3083
Z015E0153,15,80.6645,81.4825,1.0089
Z015E0154,15,76.6107,78.8066,1.9565
Z015E0155,15,78.9141,80.1425,0.9378
Z015E0156,15,80.2731,81.5585,1.1384
Z015E0157,15,77.0598,78.9306,1.7039
Z015E0158,15,76.101,78.232,1.8058
Z015E0159,15,76.5797,77.5943,0.9035
Z015E0160,15,76.2761,78.6306,1.9962
Z015E0161,15,77.1069,79.1072,1.6319
Z015E0162,15,76.7599,77.8172,0.8783
Z015E0163,15,76.6645,78.7291,1.8092
Z015E0164,15,77.9105,79.2723,1.1906
Z015E0165,15,76.9386,77.949,0.5492
Z015E0166,15,77.754,79.429,1.3417
Z015E0167,15,80.832,81.3421,0.3029
Z015E0168,15,76.9639,78.741,1.5509
Z015E0169,15,82.0787,85.3852,2.5593
Z015E0170,15,78.226,80.3745,1.6588
Z015E0171,15,78.9949,79.9637,1.2809
Z015E0172,15,77.1544,78.2066,0.8433
Z015E0173,15,78.8164,79.7207,0.8207
Z015E0174,15,80.2314,84.5236,3.1832
Z015E0175,15,77.9774,80.6955,2.257
Z015E0176,15,78.4103,81.3126,2.4039
Z015E0177,15,81.0883,82.1758,0.8414
Z015E0178,15,75.6534,75.3712,-0.5066
Z015E0179,15,76.3605,77.6918,1.2834
Z015E0180,15,80.4019,81.3534,0.7647
Z015E0181,15,78.9149,80.6618,1.3134
Z015E0182,15,79.4689,80.3516,0.7002
Z015E0183,15,78.1422,80.8867,2.3204
Z015E0185,15,77.3906,78.979,1.2964
Z015E0186,15,79.6807,79.7974,0.228
Z015E0187,15,75.4066,76.8798,0.7016
Z015E0189,15,78.1942,79.7925,1.5705
Z015E0190,15,79.2958,80.278,0.9068
Z015E0191,15,83.1554,86.2965,2.8069
Z015E0192,15,78.7424,80.4895,1.3385
Z015E0193,15,77.4707,78.2862,0.7966
Z015E0194,15,78.6118,79.4786,0.7662
Z015E0195,15,78.6371,80.2475,1.2551
Z015E0196,15,84.2583,85.068,0.5109
Z015E0197,15,78.0863,81.108,2.6104
Z015E0198,15,82.5908,85.605,2.2343
Z015E0199,15,79.1494,81.4611,2.1226
Z015E0200,15,75.1189,77.446,1.6383
